,Business,Business ID,City,State,Category,Latitude,Longitude,Price,Reviews,Rating
2715,Firecakes Donuts,psz-vCo_OxNt21o6D0UfAw,Chicago,IL,Bakeries,41.89027,-87.63078,$,1496,4.0
2716,Gyu-Kaku Japanese BBQ,nO8Yrt4l4JLSvCAkkwrk1Q,Chicago,IL,Japanese,41.89281,-87.62223,$$,1562,4.0
2717,Frontera Grill,AqgG-1aD6JYj9D6OmBWO3w,Chicago,IL,Mexican,41.8905699,-87.63079,$$$,2238,4.0
2718,3 Arts Club Cafe,_wtMT97gelNAyfI82FPFvA,Chicago,IL,Cafes,41.9058,-87.63047,$$,1021,4.5
2719,Jeni's Splendid Ice Creams,XKfbWkIuVvXwAV8zjGqn5A,Chicago,IL,Ice Cream & Frozen Yogurt,41.909,-87.67479,$$,616,4.5
2720,Hopleaf,sR4EOfPuI-at41uIxIZPhw,Chicago,IL,Gastropubs,41.97581,-87.66874,$$,2076,4.0
2721,Ipsento,CZAVqR6lI50rVbN7E78aHA,Chicago,IL,Coffee & Tea,41.9186515808105,-87.6871032714844,$,829,4.5
2722,Velvet Taco,NOKQi1saEWWp-cbUhkUtFQ,Chicago,IL,American (New),41.9022,-87.62858,$$,1403,4.0
2723,Summer House Santa Monica,5D5GiHm67V4thed30Etzhg,Chicago,IL,American (Traditional),41.9174315,-87.6486675,$$,2228,4.0
2724,90 Miles Cuban Café,mCHto10PBQOKnefm7gholg,Chicago,IL,Cuban,41.9176864624023,-87.6918029785156,$$,1933,4.0
2725,Greek Islands Restaurant,_UJ3KqtHIHjExbAg-iIGUA,Chicago,IL,Greek,41.87896,-87.64763,$$,1801,4.0
2726,Yolk - South Loop,CwPi6NVuJIZZx4IBcTekFQ,Chicago,IL,Breakfast & Brunch,41.8687801,-87.6242249,$$,2134,4.0
2727,GT Fish & Oyster,KBl9QR4iVzT_4rF7FzTdyg,Chicago,IL,Seafood,41.8917501928574,-87.6338920000632,$$$,1450,4.0
2728,Tango Sur,uyUKtGWLYgu-RLjlNImy0A,Chicago,IL,Latin American,41.9507843879442,-87.6639031774259,$$$,2281,4.0
2729,Penumbra,VPJk-SEWSWS_nGoQvM-COw,Chicago,IL,Wine Bars,41.92445,-87.710933,$$,475,5.0
2730,En Hakkore,q684td_kKNRMTHMeMchXOg,Chicago,IL,Korean,41.9150939,-87.6777957,$$,701,4.5
2731,Carnivale,sfWMOqUEp8S2adDeJp7Kzg,Chicago,IL,Latin American,41.887075681459,-87.646048728271,$$$,2215,4.0
2732,Small Cheval,7Es7EbTy_s1btAdowLeiPQ,Chicago,IL,Burgers,41.91282,-87.6815699,$$,1018,4.5
2733,Yolk - Streeterville,o4MU9gK7epWUMv2WVW1qrA,Chicago,IL,Breakfast & Brunch,41.8924891,-87.618153,$$,2060,4.0
2734,Wildberry Pancakes and Cafe,T9xKvh9GxwnuU_4WjYZb9w,Chicago,IL,Pancakes,41.8976571762046,-87.6220511853708,$$,783,4.5
2735,Blackbird,bFxtGcL0W7ZNEj3NwTmM0A,Chicago,IL,American (New),41.8842918333133,-87.6435537582028,$$$,1539,4.0
2736,Chicago q,euO3-H92LCivH2B0CQPlnw,Chicago,IL,Barbeque,41.903617442969,-87.63023965658,$$,1809,4.0
2737,Tweet,Psi34XLTOtVqLYS9StO1hA,Chicago,IL,American (New),41.973982,-87.655259,$$,1496,4.0
2738,The Bongo Room,_b69OdBNLhysN1jFlYNQiA,Chicago,IL,American (New),41.90841,-87.67492,$$,1571,4.0
2739,TWO Restaurant,Dn23mAnWMquipOt4b76fOQ,Chicago,IL,American (New),41.89133,-87.65613,$$$,841,4.5
2740,Big Star,_StOUGMGMmENR44zAEoDrA,Chicago,IL,Mexican,41.9093,-87.67718,$$,3185,3.5
2741,Prime & Provisions,3Q_N0K28SRJbPy2sz0QqVw,Chicago,IL,American (Traditional),41.886635,-87.63282,$$$$,1058,4.5
2742,The Bad Apple,GEpXn9rtTMtIj5NsGFiNQw,Chicago,IL,Burgers,41.959767,-87.682822,$$,1505,4.0
2743,Bar Siena,0hfDRVaGSydijN5du1HCzg,Chicago,IL,Italian,41.88466,-87.64885,$$,1322,4.0
2744,The Chicago Diner,xdx3hwHT-m6_heZrKyH7vg,Chicago,IL,Vegan,41.9237447433269,-87.6982310134918,$$,829,4.5
2745,Lawrence Fish Market,uQFHfnbJm7LIxLhjMKc4mQ,Chicago,IL,Sushi Bars,41.968411,-87.726525,$,818,4.5
2746,Tanta,HkUUKDwlIu869ECubV4NfA,Chicago,IL,Peruvian,41.891861,-87.6320114,$$$,1113,4.0
2747,Lou Malnati's Pizzeria,FqzYCiJ29FGw6KFAGrpuJQ,Chicago,IL,Bars,41.90259525277,-87.6286705209015,$$,1464,4.0
2748,MingHin Cuisine,s1JPKx5lAeoq7QU8pmN-5A,Chicago,IL,Seafood,41.8532564325305,-87.6349026829699,$$,2147,4.0
2749,Nhu Lan Saigon Subs,kysa2NqoR8iYIjuaWELeZA,Chicago,IL,Vietnamese,41.9687048,-87.6944151,$,803,4.5
2750,Gibsons Bar & Steakhouse,sNQglz_HoXgnUi1KTN3Iew,Chicago,IL,Steakhouses,41.901394,-87.627962,$$$,1882,4.0
2751,Do-Rite Donuts & Chicken,cyoEeLb5rc9ZAeTO2dkEUQ,Chicago,IL,Donuts,41.894028,-87.6213298,$,1100,4.5
2752,Fogo de Chao Brazilian Steakhouse,43rd1LKcZRIunySzbMsyLQ,Chicago,IL,Brazilian,41.89418,-87.63251,$$$,1595,4.0
2753,Gilt Bar,sDYjKyI_67eUhFAqVneYjA,Chicago,IL,American (New),41.8894,-87.6353199,$$$,1652,4.0
2754,Little Bad Wolf,9mhqcimD0CYvqxzfj_VXnQ,Chicago,IL,American (Traditional),41.9833823855364,-87.6690510144549,$$,1426,4.5
2755,Do-Rite Donuts & Coffee,Qn10NEhycm3k5HQoueDYSQ,Chicago,IL,Coffee & Tea,41.8846392380926,-87.6301468588139,$,1087,4.5
2756,Revolution Brewing,OKOfoisduqP24uK3WYvx7Q,Chicago,IL,Breweries,41.92353,-87.698153,$$,2070,4.0
2757,RPM Steak,JMWtBuuNmTXqoBs06Wt_7w,Chicago,IL,Steakhouses,41.8894143124861,-87.6305293460327,$$$$,1351,4.0
2758,Mindy's Hot Chocolate,JR5TOTAgxBj4YLfNQ3Dljw,Chicago,IL,American (Traditional),41.91367,-87.67718,$$,2360,4.0
2759,Bandera Restaurant,fJhF5Yy4nguguaaH3TabmQ,Chicago,IL,Jazz & Blues,41.8919021875965,-87.6236184577346,$$,1803,4.0
2760,Bang Bang Pie & Biscuits,EqH-IWJytSPCVV3sA0OgcA,Chicago,IL,Bakeries,41.91909,-87.696983,$$,1099,4.5
2761,m.henry,nd1KFxtZHXIMLqPtgubLpQ,Chicago,IL,Breakfast & Brunch,41.9856948852539,-87.6688842773438,$$,1688,4.0
2762,The Dearborn,PZe0q_153VHUnaR-8dOTJg,Chicago,IL,American (New),41.88412,-87.629146,$$,1243,4.5
2763,Maple & Ash,UK5Xb8xqUOUBi5vQu0bQXQ,Chicago,IL,Steakhouses,41.9021130633339,-87.6286945502972,$$$$,1192,4.5
2764,Firecakes Donuts,psz-vCo_OxNt21o6D0UfAw,Chicago,IL,Bakeries,41.89027,-87.63078,$,1496,4.0
2765,Gyu-Kaku Japanese BBQ,nO8Yrt4l4JLSvCAkkwrk1Q,Chicago,IL,Japanese,41.89281,-87.62223,$$,1562,4.0
2766,Frontera Grill,AqgG-1aD6JYj9D6OmBWO3w,Chicago,IL,Mexican,41.8905699,-87.63079,$$$,2238,4.0
2767,3 Arts Club Cafe,_wtMT97gelNAyfI82FPFvA,Chicago,IL,Cafes,41.9058,-87.63047,$$,1021,4.5
2768,Jeni's Splendid Ice Creams,XKfbWkIuVvXwAV8zjGqn5A,Chicago,IL,Ice Cream & Frozen Yogurt,41.909,-87.67479,$$,616,4.5
2769,Hopleaf,sR4EOfPuI-at41uIxIZPhw,Chicago,IL,Gastropubs,41.97581,-87.66874,$$,2076,4.0
2770,Ipsento,CZAVqR6lI50rVbN7E78aHA,Chicago,IL,Coffee & Tea,41.9186515808105,-87.6871032714844,$,829,4.5
2771,Velvet Taco,NOKQi1saEWWp-cbUhkUtFQ,Chicago,IL,American (New),41.9022,-87.62858,$$,1403,4.0
2772,Summer House Santa Monica,5D5GiHm67V4thed30Etzhg,Chicago,IL,American (Traditional),41.9174315,-87.6486675,$$,2228,4.0
2773,90 Miles Cuban Café,mCHto10PBQOKnefm7gholg,Chicago,IL,Cuban,41.9176864624023,-87.6918029785156,$$,1933,4.0
2774,Greek Islands Restaurant,_UJ3KqtHIHjExbAg-iIGUA,Chicago,IL,Greek,41.87896,-87.64763,$$,1801,4.0
2775,Yolk - South Loop,CwPi6NVuJIZZx4IBcTekFQ,Chicago,IL,Breakfast & Brunch,41.8687801,-87.6242249,$$,2134,4.0
2776,GT Fish & Oyster,KBl9QR4iVzT_4rF7FzTdyg,Chicago,IL,Seafood,41.8917501928574,-87.6338920000632,$$$,1450,4.0
2777,Tango Sur,uyUKtGWLYgu-RLjlNImy0A,Chicago,IL,Latin American,41.9507843879442,-87.6639031774259,$$$,2281,4.0
2778,Penumbra,VPJk-SEWSWS_nGoQvM-COw,Chicago,IL,Wine Bars,41.92445,-87.710933,$$,475,5.0
2779,En Hakkore,q684td_kKNRMTHMeMchXOg,Chicago,IL,Korean,41.9150939,-87.6777957,$$,701,4.5
2780,Carnivale,sfWMOqUEp8S2adDeJp7Kzg,Chicago,IL,Latin American,41.887075681459,-87.646048728271,$$$,2215,4.0
2781,Small Cheval,7Es7EbTy_s1btAdowLeiPQ,Chicago,IL,Burgers,41.91282,-87.6815699,$$,1018,4.5
2782,Yolk - Streeterville,o4MU9gK7epWUMv2WVW1qrA,Chicago,IL,Breakfast & Brunch,41.8924891,-87.618153,$$,2060,4.0
2783,Wildberry Pancakes and Cafe,T9xKvh9GxwnuU_4WjYZb9w,Chicago,IL,Pancakes,41.8976571762046,-87.6220511853708,$$,783,4.5
2784,Blackbird,bFxtGcL0W7ZNEj3NwTmM0A,Chicago,IL,American (New),41.8842918333133,-87.6435537582028,$$$,1539,4.0
2785,Chicago q,euO3-H92LCivH2B0CQPlnw,Chicago,IL,Barbeque,41.903617442969,-87.63023965658,$$,1809,4.0
2786,Tweet,Psi34XLTOtVqLYS9StO1hA,Chicago,IL,American (New),41.973982,-87.655259,$$,1496,4.0
2787,The Bongo Room,_b69OdBNLhysN1jFlYNQiA,Chicago,IL,American (New),41.90841,-87.67492,$$,1571,4.0
2788,TWO Restaurant,Dn23mAnWMquipOt4b76fOQ,Chicago,IL,American (New),41.89133,-87.65613,$$$,841,4.5
2789,Big Star,_StOUGMGMmENR44zAEoDrA,Chicago,IL,Mexican,41.9093,-87.67718,$$,3185,3.5
2790,Prime & Provisions,3Q_N0K28SRJbPy2sz0QqVw,Chicago,IL,American (Traditional),41.886635,-87.63282,$$$$,1058,4.5
2791,The Bad Apple,GEpXn9rtTMtIj5NsGFiNQw,Chicago,IL,Burgers,41.959767,-87.682822,$$,1505,4.0
2792,Bar Siena,0hfDRVaGSydijN5du1HCzg,Chicago,IL,Italian,41.88466,-87.64885,$$,1322,4.0
2793,The Chicago Diner,xdx3hwHT-m6_heZrKyH7vg,Chicago,IL,Vegan,41.9237447433269,-87.6982310134918,$$,829,4.5
2794,Lawrence Fish Market,uQFHfnbJm7LIxLhjMKc4mQ,Chicago,IL,Sushi Bars,41.968411,-87.726525,$,818,4.5
2795,Tanta,HkUUKDwlIu869ECubV4NfA,Chicago,IL,Peruvian,41.891861,-87.6320114,$$$,1113,4.0
2796,Lou Malnati's Pizzeria,FqzYCiJ29FGw6KFAGrpuJQ,Chicago,IL,Bars,41.90259525277,-87.6286705209015,$$,1464,4.0
2797,MingHin Cuisine,s1JPKx5lAeoq7QU8pmN-5A,Chicago,IL,Seafood,41.8532564325305,-87.6349026829699,$$,2147,4.0
2798,Nhu Lan Saigon Subs,kysa2NqoR8iYIjuaWELeZA,Chicago,IL,Vietnamese,41.9687048,-87.6944151,$,803,4.5
2799,The Aviary,ssrgrr-IjNFSdlLzCK5p0A,Chicago,IL,Cocktail Bars,41.8865304811531,-87.6520544164074,$$$$,1349,4.0
2800,Do-Rite Donuts & Chicken,cyoEeLb5rc9ZAeTO2dkEUQ,Chicago,IL,Donuts,41.894028,-87.6213298,$,1100,4.5
2801,Fogo de Chao Brazilian Steakhouse,43rd1LKcZRIunySzbMsyLQ,Chicago,IL,Brazilian,41.89418,-87.63251,$$$,1595,4.0
2802,Gilt Bar,sDYjKyI_67eUhFAqVneYjA,Chicago,IL,American (New),41.8894,-87.6353199,$$$,1652,4.0
2803,Little Bad Wolf,9mhqcimD0CYvqxzfj_VXnQ,Chicago,IL,American (Traditional),41.9833823855364,-87.6690510144549,$$,1426,4.5
2804,Do-Rite Donuts & Coffee,Qn10NEhycm3k5HQoueDYSQ,Chicago,IL,Coffee & Tea,41.8846392380926,-87.6301468588139,$,1087,4.5
2805,Revolution Brewing,OKOfoisduqP24uK3WYvx7Q,Chicago,IL,Breweries,41.92353,-87.698153,$$,2070,4.0
2806,RPM Steak,JMWtBuuNmTXqoBs06Wt_7w,Chicago,IL,Steakhouses,41.8894143124861,-87.6305293460327,$$$$,1351,4.0
2807,Mindy's Hot Chocolate,JR5TOTAgxBj4YLfNQ3Dljw,Chicago,IL,American (Traditional),41.91367,-87.67718,$$,2360,4.0
2808,Bandera Restaurant,fJhF5Yy4nguguaaH3TabmQ,Chicago,IL,Jazz & Blues,41.8919021875965,-87.6236184577346,$$,1803,4.0
2809,Bang Bang Pie & Biscuits,EqH-IWJytSPCVV3sA0OgcA,Chicago,IL,Bakeries,41.91909,-87.696983,$$,1099,4.5
2810,m.henry,nd1KFxtZHXIMLqPtgubLpQ,Chicago,IL,Breakfast & Brunch,41.9856948852539,-87.6688842773438,$$,1688,4.0
2811,The Dearborn,PZe0q_153VHUnaR-8dOTJg,Chicago,IL,American (New),41.88412,-87.629146,$$,1243,4.5
2812,Maple & Ash,UK5Xb8xqUOUBi5vQu0bQXQ,Chicago,IL,Steakhouses,41.9021130633339,-87.6286945502972,$$$$,1192,4.5
2813,Firecakes Donuts,psz-vCo_OxNt21o6D0UfAw,Chicago,IL,Bakeries,41.89027,-87.63078,$,1496,4.0
2814,Gyu-Kaku Japanese BBQ,nO8Yrt4l4JLSvCAkkwrk1Q,Chicago,IL,Japanese,41.89281,-87.62223,$$,1562,4.0
2815,Frontera Grill,AqgG-1aD6JYj9D6OmBWO3w,Chicago,IL,Mexican,41.8905699,-87.63079,$$$,2238,4.0
2816,3 Arts Club Cafe,_wtMT97gelNAyfI82FPFvA,Chicago,IL,Cafes,41.9058,-87.63047,$$,1021,4.5
2817,Jeni's Splendid Ice Creams,XKfbWkIuVvXwAV8zjGqn5A,Chicago,IL,Ice Cream & Frozen Yogurt,41.909,-87.67479,$$,616,4.5
2818,Hopleaf,sR4EOfPuI-at41uIxIZPhw,Chicago,IL,Gastropubs,41.97581,-87.66874,$$,2076,4.0
2819,Ipsento,CZAVqR6lI50rVbN7E78aHA,Chicago,IL,Coffee & Tea,41.9186515808105,-87.6871032714844,$,829,4.5
2820,Velvet Taco,NOKQi1saEWWp-cbUhkUtFQ,Chicago,IL,American (New),41.9022,-87.62858,$$,1403,4.0
2821,Summer House Santa Monica,5D5GiHm67V4thed30Etzhg,Chicago,IL,American (Traditional),41.9174315,-87.6486675,$$,2228,4.0
2822,90 Miles Cuban Café,mCHto10PBQOKnefm7gholg,Chicago,IL,Cuban,41.9176864624023,-87.6918029785156,$$,1933,4.0
2823,Greek Islands Restaurant,_UJ3KqtHIHjExbAg-iIGUA,Chicago,IL,Greek,41.87896,-87.64763,$$,1801,4.0
2824,Yolk - South Loop,CwPi6NVuJIZZx4IBcTekFQ,Chicago,IL,Breakfast & Brunch,41.8687801,-87.6242249,$$,2134,4.0
2825,GT Fish & Oyster,KBl9QR4iVzT_4rF7FzTdyg,Chicago,IL,Seafood,41.8917501928574,-87.6338920000632,$$$,1450,4.0
2826,Tango Sur,uyUKtGWLYgu-RLjlNImy0A,Chicago,IL,Latin American,41.9507843879442,-87.6639031774259,$$$,2281,4.0
2827,Penumbra,VPJk-SEWSWS_nGoQvM-COw,Chicago,IL,Wine Bars,41.92445,-87.710933,$$,475,5.0
2828,En Hakkore,q684td_kKNRMTHMeMchXOg,Chicago,IL,Korean,41.9150939,-87.6777957,$$,701,4.5
2829,Carnivale,sfWMOqUEp8S2adDeJp7Kzg,Chicago,IL,Latin American,41.887075681459,-87.646048728271,$$$,2215,4.0
2830,Small Cheval,7Es7EbTy_s1btAdowLeiPQ,Chicago,IL,Burgers,41.91282,-87.6815699,$$,1018,4.5
2831,Yolk - Streeterville,o4MU9gK7epWUMv2WVW1qrA,Chicago,IL,Breakfast & Brunch,41.8924891,-87.618153,$$,2060,4.0
2832,Wildberry Pancakes and Cafe,T9xKvh9GxwnuU_4WjYZb9w,Chicago,IL,Pancakes,41.8976571762046,-87.6220511853708,$$,783,4.5
2833,Blackbird,bFxtGcL0W7ZNEj3NwTmM0A,Chicago,IL,American (New),41.8842918333133,-87.6435537582028,$$$,1539,4.0
2834,Chicago q,euO3-H92LCivH2B0CQPlnw,Chicago,IL,Barbeque,41.903617442969,-87.63023965658,$$,1809,4.0
2835,Tweet,Psi34XLTOtVqLYS9StO1hA,Chicago,IL,American (New),41.973982,-87.655259,$$,1496,4.0
2836,The Bongo Room,_b69OdBNLhysN1jFlYNQiA,Chicago,IL,American (New),41.90841,-87.67492,$$,1571,4.0
2837,TWO Restaurant,Dn23mAnWMquipOt4b76fOQ,Chicago,IL,American (New),41.89133,-87.65613,$$$,841,4.5
2838,Big Star,_StOUGMGMmENR44zAEoDrA,Chicago,IL,Mexican,41.9093,-87.67718,$$,3185,3.5
2839,Prime & Provisions,3Q_N0K28SRJbPy2sz0QqVw,Chicago,IL,American (Traditional),41.886635,-87.63282,$$$$,1058,4.5
2840,The Bad Apple,GEpXn9rtTMtIj5NsGFiNQw,Chicago,IL,Burgers,41.959767,-87.682822,$$,1505,4.0
2841,Bar Siena,0hfDRVaGSydijN5du1HCzg,Chicago,IL,Italian,41.88466,-87.64885,$$,1322,4.0
2842,The Chicago Diner,xdx3hwHT-m6_heZrKyH7vg,Chicago,IL,Vegan,41.9237447433269,-87.6982310134918,$$,829,4.5
2843,Lawrence Fish Market,uQFHfnbJm7LIxLhjMKc4mQ,Chicago,IL,Sushi Bars,41.968411,-87.726525,$,818,4.5
2844,Tanta,HkUUKDwlIu869ECubV4NfA,Chicago,IL,Peruvian,41.891861,-87.6320114,$$$,1113,4.0
2845,Lou Malnati's Pizzeria,FqzYCiJ29FGw6KFAGrpuJQ,Chicago,IL,Bars,41.90259525277,-87.6286705209015,$$,1464,4.0
2846,MingHin Cuisine,s1JPKx5lAeoq7QU8pmN-5A,Chicago,IL,Seafood,41.8532564325305,-87.6349026829699,$$,2147,4.0
2847,Nhu Lan Saigon Subs,kysa2NqoR8iYIjuaWELeZA,Chicago,IL,Vietnamese,41.9687048,-87.6944151,$,803,4.5
2848,The Aviary,ssrgrr-IjNFSdlLzCK5p0A,Chicago,IL,Cocktail Bars,41.8865304811531,-87.6520544164074,$$$$,1349,4.0
2849,Hoosier Mama Pie Company,XmFML20vtMPMuKCXlR2Fzg,Chicago,IL,Desserts,41.896234,-87.668002,$$,809,4.5
2850,Fogo de Chao Brazilian Steakhouse,43rd1LKcZRIunySzbMsyLQ,Chicago,IL,Brazilian,41.89418,-87.63251,$$$,1595,4.0
2851,Gilt Bar,sDYjKyI_67eUhFAqVneYjA,Chicago,IL,American (New),41.8894,-87.6353199,$$$,1652,4.0
2852,Little Bad Wolf,9mhqcimD0CYvqxzfj_VXnQ,Chicago,IL,American (Traditional),41.9833823855364,-87.6690510144549,$$,1426,4.5
2853,Do-Rite Donuts & Coffee,Qn10NEhycm3k5HQoueDYSQ,Chicago,IL,Coffee & Tea,41.8846392380926,-87.6301468588139,$,1087,4.5
2854,Revolution Brewing,OKOfoisduqP24uK3WYvx7Q,Chicago,IL,Breweries,41.92353,-87.698153,$$,2070,4.0
2855,RPM Steak,JMWtBuuNmTXqoBs06Wt_7w,Chicago,IL,Steakhouses,41.8894143124861,-87.6305293460327,$$$$,1351,4.0
2856,Mindy's Hot Chocolate,JR5TOTAgxBj4YLfNQ3Dljw,Chicago,IL,American (Traditional),41.91367,-87.67718,$$,2360,4.0
2857,Bandera Restaurant,fJhF5Yy4nguguaaH3TabmQ,Chicago,IL,Jazz & Blues,41.8919021875965,-87.6236184577346,$$,1803,4.0
2858,Bang Bang Pie & Biscuits,EqH-IWJytSPCVV3sA0OgcA,Chicago,IL,Bakeries,41.91909,-87.696983,$$,1099,4.5
2859,m.henry,nd1KFxtZHXIMLqPtgubLpQ,Chicago,IL,Breakfast & Brunch,41.9856948852539,-87.6688842773438,$$,1688,4.0
2860,The Dearborn,PZe0q_153VHUnaR-8dOTJg,Chicago,IL,American (New),41.88412,-87.629146,$$,1243,4.5
2861,Maple & Ash,UK5Xb8xqUOUBi5vQu0bQXQ,Chicago,IL,Steakhouses,41.9021130633339,-87.6286945502972,$$$$,1192,4.5
2862,Firecakes Donuts,psz-vCo_OxNt21o6D0UfAw,Chicago,IL,Bakeries,41.89027,-87.63078,$,1496,4.0
2863,Gyu-Kaku Japanese BBQ,nO8Yrt4l4JLSvCAkkwrk1Q,Chicago,IL,Japanese,41.89281,-87.62223,$$,1562,4.0
2864,Frontera Grill,AqgG-1aD6JYj9D6OmBWO3w,Chicago,IL,Mexican,41.8905699,-87.63079,$$$,2238,4.0
2865,3 Arts Club Cafe,_wtMT97gelNAyfI82FPFvA,Chicago,IL,Cafes,41.9058,-87.63047,$$,1021,4.5
2866,Jeni's Splendid Ice Creams,XKfbWkIuVvXwAV8zjGqn5A,Chicago,IL,Ice Cream & Frozen Yogurt,41.909,-87.67479,$$,616,4.5
2867,Hopleaf,sR4EOfPuI-at41uIxIZPhw,Chicago,IL,Gastropubs,41.97581,-87.66874,$$,2076,4.0
2868,Ipsento,CZAVqR6lI50rVbN7E78aHA,Chicago,IL,Coffee & Tea,41.9186515808105,-87.6871032714844,$,829,4.5
2869,Velvet Taco,NOKQi1saEWWp-cbUhkUtFQ,Chicago,IL,American (New),41.9022,-87.62858,$$,1403,4.0
2870,Summer House Santa Monica,5D5GiHm67V4thed30Etzhg,Chicago,IL,American (Traditional),41.9174315,-87.6486675,$$,2228,4.0
2871,90 Miles Cuban Café,mCHto10PBQOKnefm7gholg,Chicago,IL,Cuban,41.9176864624023,-87.6918029785156,$$,1933,4.0
2872,Greek Islands Restaurant,_UJ3KqtHIHjExbAg-iIGUA,Chicago,IL,Greek,41.87896,-87.64763,$$,1801,4.0
2873,Yolk - South Loop,CwPi6NVuJIZZx4IBcTekFQ,Chicago,IL,Breakfast & Brunch,41.8687801,-87.6242249,$$,2134,4.0
2874,GT Fish & Oyster,KBl9QR4iVzT_4rF7FzTdyg,Chicago,IL,Seafood,41.8917501928574,-87.6338920000632,$$$,1450,4.0
2875,Tango Sur,uyUKtGWLYgu-RLjlNImy0A,Chicago,IL,Latin American,41.9507843879442,-87.6639031774259,$$$,2281,4.0
2876,Penumbra,VPJk-SEWSWS_nGoQvM-COw,Chicago,IL,Wine Bars,41.92445,-87.710933,$$,475,5.0
2877,En Hakkore,q684td_kKNRMTHMeMchXOg,Chicago,IL,Korean,41.9150939,-87.6777957,$$,701,4.5
2878,Carnivale,sfWMOqUEp8S2adDeJp7Kzg,Chicago,IL,Latin American,41.887075681459,-87.646048728271,$$$,2215,4.0
2879,Small Cheval,7Es7EbTy_s1btAdowLeiPQ,Chicago,IL,Burgers,41.91282,-87.6815699,$$,1018,4.5
2880,Yolk - Streeterville,o4MU9gK7epWUMv2WVW1qrA,Chicago,IL,Breakfast & Brunch,41.8924891,-87.618153,$$,2060,4.0
2881,Wildberry Pancakes and Cafe,T9xKvh9GxwnuU_4WjYZb9w,Chicago,IL,Pancakes,41.8976571762046,-87.6220511853708,$$,783,4.5
2882,Blackbird,bFxtGcL0W7ZNEj3NwTmM0A,Chicago,IL,American (New),41.8842918333133,-87.6435537582028,$$$,1539,4.0
2883,Chicago q,euO3-H92LCivH2B0CQPlnw,Chicago,IL,Barbeque,41.903617442969,-87.63023965658,$$,1809,4.0
2884,Tweet,Psi34XLTOtVqLYS9StO1hA,Chicago,IL,American (New),41.973982,-87.655259,$$,1496,4.0
2885,The Bongo Room,_b69OdBNLhysN1jFlYNQiA,Chicago,IL,American (New),41.90841,-87.67492,$$,1571,4.0
2886,TWO Restaurant,Dn23mAnWMquipOt4b76fOQ,Chicago,IL,American (New),41.89133,-87.65613,$$$,841,4.5
2887,Big Star,_StOUGMGMmENR44zAEoDrA,Chicago,IL,Mexican,41.9093,-87.67718,$$,3185,3.5
2888,Prime & Provisions,3Q_N0K28SRJbPy2sz0QqVw,Chicago,IL,American (Traditional),41.886635,-87.63282,$$$$,1058,4.5
2889,The Bad Apple,GEpXn9rtTMtIj5NsGFiNQw,Chicago,IL,Burgers,41.959767,-87.682822,$$,1505,4.0
2890,Bar Siena,0hfDRVaGSydijN5du1HCzg,Chicago,IL,Italian,41.88466,-87.64885,$$,1322,4.0
2891,The Chicago Diner,xdx3hwHT-m6_heZrKyH7vg,Chicago,IL,Vegan,41.9237447433269,-87.6982310134918,$$,829,4.5
2892,Lawrence Fish Market,uQFHfnbJm7LIxLhjMKc4mQ,Chicago,IL,Sushi Bars,41.968411,-87.726525,$,818,4.5
2893,Tanta,HkUUKDwlIu869ECubV4NfA,Chicago,IL,Peruvian,41.891861,-87.6320114,$$$,1113,4.0
2894,Lou Malnati's Pizzeria,FqzYCiJ29FGw6KFAGrpuJQ,Chicago,IL,Bars,41.90259525277,-87.6286705209015,$$,1464,4.0
2895,MingHin Cuisine,s1JPKx5lAeoq7QU8pmN-5A,Chicago,IL,Seafood,41.8532564325305,-87.6349026829699,$$,2147,4.0
2896,Nhu Lan Saigon Subs,kysa2NqoR8iYIjuaWELeZA,Chicago,IL,Vietnamese,41.9687048,-87.6944151,$,803,4.5
2897,The Aviary,ssrgrr-IjNFSdlLzCK5p0A,Chicago,IL,Cocktail Bars,41.8865304811531,-87.6520544164074,$$$$,1349,4.0
2898,Hoosier Mama Pie Company,XmFML20vtMPMuKCXlR2Fzg,Chicago,IL,Desserts,41.896234,-87.668002,$$,809,4.5
2899,Cindy's,riT822EnU7y_5eCuJsd9sA,Chicago,IL,American (New),41.8816894031196,-87.6250061730162,$$,1642,4.0
2900,Gilt Bar,sDYjKyI_67eUhFAqVneYjA,Chicago,IL,American (New),41.8894,-87.6353199,$$$,1652,4.0
2901,Little Bad Wolf,9mhqcimD0CYvqxzfj_VXnQ,Chicago,IL,American (Traditional),41.9833823855364,-87.6690510144549,$$,1426,4.5
2902,Do-Rite Donuts & Coffee,Qn10NEhycm3k5HQoueDYSQ,Chicago,IL,Coffee & Tea,41.8846392380926,-87.6301468588139,$,1087,4.5
2903,Revolution Brewing,OKOfoisduqP24uK3WYvx7Q,Chicago,IL,Breweries,41.92353,-87.698153,$$,2070,4.0
2904,RPM Steak,JMWtBuuNmTXqoBs06Wt_7w,Chicago,IL,Steakhouses,41.8894143124861,-87.6305293460327,$$$$,1351,4.0
2905,Mindy's Hot Chocolate,JR5TOTAgxBj4YLfNQ3Dljw,Chicago,IL,American (Traditional),41.91367,-87.67718,$$,2360,4.0
2906,Bandera Restaurant,fJhF5Yy4nguguaaH3TabmQ,Chicago,IL,Jazz & Blues,41.8919021875965,-87.6236184577346,$$,1803,4.0
