,Business,Business ID,City,State,Category,Latitude,Longitude,Price,Reviews,Rating
4444,Submarine Center,286uOfEOt2P2BpakntKhGQ,San Francisco,CA,Sandwiches,37.7409,-122.46532,$,1168,4.5
4445,Gracias Madre,rwiL8C8989DlHMD88bxi3A,San Francisco,CA,Vegan,37.761606,-122.419241,$$,3151,4.0
4446,Roli Roti Gourmet Rotisserie,fK6ZCDLTFtPV9HT4oAo5-w,San Francisco,CA,Sandwiches,37.795398235987,-122.392534017563,$$,1431,4.5
4447,The Chairman Truck,sT8TRzofJym5w0khZkOJhw,San Francisco,CA,Food Trucks,37.78404,-122.4175,$,1424,4.0
4448,Devil's Teeth Baking Company,elgE2cUhKotsLoBUdghexQ,San Francisco,CA,Bakeries,37.753182446703,-122.505007542328,$,1558,4.5
4449,Roxie Food Center,HRiP-_TSWvJLy3_hXVRPtw,San Francisco,CA,Grocery,37.7267302,-122.4414182,$$,967,4.5
4450,Marlowe,c0WpyZFR3EoEBKcoY2LZ3Q,San Francisco,CA,American (New),37.7783200510611,-122.396771288052,$$,2678,4.0
4451,Bar Crudo,CTE5lnXUYp4xidmh35knNg,San Francisco,CA,Seafood,37.7756673618778,-122.438271045685,$$$,1818,4.0
4452,Pizzeria Delfina - Mission,bai6umLcCNy9cXql0Js2RQ,San Francisco,CA,Pizza,37.7614143,-122.4242316,$$,2267,4.0
4453,È Tutto Qua,F6SOy6-3tP4i-ipACZUS0g,San Francisco,CA,Italian,37.7977599,-122.40625,$$,2130,4.0
4454,Benkyodo Co,0100LAmvjZPFjEPswwrDBQ,San Francisco,CA,Bakeries,37.786366,-122.43011,$,965,4.5
4455,Super Duper Burgers,zjlwTVZOyCU8OzzUPEavQQ,San Francisco,CA,Burgers,37.7868540659939,-122.403968274593,$$,2730,4.0
4456,Smitten Ice Cream,mMiOVbGovegeBg-6YyqDxA,San Francisco,CA,Ice Cream & Frozen Yogurt,37.7763565191203,-122.424203597963,$,2401,4.0
4457,La Mar Cebichería Peruana,Qbr2JG96K6d31NqqAUxf9g,San Francisco,CA,Latin American,37.7974182368553,-122.395129846558,$$$,3635,4.0
4458,La Folie,eSixRz7xcwtFdeh9hN5TyQ,San Francisco,CA,French,37.798136,-122.422036,$$$$,1439,4.5
4459,Surisan,i09UMzccKgyLwGYKDVP28w,San Francisco,CA,Korean,37.80678,-122.41756,$$,1637,4.5
4460,Boulevard,Tttm1r5Dw1sRMCfc3EQWPw,San Francisco,CA,American (New),37.79337,-122.39274,$$$,2641,4.0
4461,The Italian Homemade Company,K9XVDlPNhrrSVEJN7uWqJQ,San Francisco,CA,Italian,37.801752,-122.411851,$$,1408,4.5
4462,Nara Restaurant & Sake Bar,cL0q9S4bqwpbAN9ZKh-Zeg,San Francisco,CA,Japanese,37.7721665317965,-122.430675700307,$$,981,4.5
4463,Cha Cha Cha,kOYj2sGMZnyC1lU-_Uw5fA,San Francisco,CA,Caribbean,37.7691434,-122.4520399,$$,3195,4.0
4464,Neighbor Bakehouse,4vrX5JhM1D3dTiL4DU5clQ,San Francisco,CA,Bakeries,37.759631,-122.388171,$$,720,4.5
4465,Thanh Long,z9CN58fSrA46ggyb6OnCnQ,San Francisco,CA,Seafood,37.76017,-122.50609,$$$,2595,4.0
4466,The Buena Vista,wdlyeH5ug7uZpvtb-N97fQ,San Francisco,CA,Bars,37.806509097529,-122.42072219051,$$,2550,4.0
4467,Woodhouse Fish Company,PFk6k_hEGG0n6_FAJSm9EQ,San Francisco,CA,Seafood,37.78742,-122.43327,$$,2198,4.0
4468,Mandalay,IPpQnGDJVApDEM5A93txtw,San Francisco,CA,Burmese,37.7851484,-122.4643918,$$,2116,4.0
4469,Urban Putt,fPYCsVL3s0vM13jJeOWAig,San Francisco,CA,Mini Golf,37.7557019908942,-122.416826814485,$$,1340,4.5
4470,Home,t0MUKjSjCaQeXHTGQlfosg,San Francisco,CA,Coffee & Tea,37.7544539255473,-122.477013878524,$,1073,4.5
4471,Philz Coffee,wsPDEO08w_lH0x123_YEXg,San Francisco,CA,Coffee & Tea,37.7601254,-122.4348964,$,1049,4.5
4472,The 16th Avenue Tiled Steps,5ksN4f83NeC9t_XsyeFx9A,San Francisco,CA,Local Flavor,37.7562695920562,-122.473148091171,0,603,5.0
4473,Belly Good Cafe & Crepes,V6L23CJAM9cm0zzWAhSwVA,San Francisco,CA,Ice Cream & Frozen Yogurt,37.785091,-122.430635,$,1282,4.5
4474,PPQ Dungeness Island,-4wz0dOG3RdBNYE02l9KjA,San Francisco,CA,Seafood,37.78233,-122.484454,$$,3007,4.0
4475,KUSAKABE,U0GqpXzcIDlad7vQHbB63Q,San Francisco,CA,Sushi Bars,37.7957017702111,-122.402884835582,$$$$,867,4.5
4476,Eight AM,4-ra3RxOy1PpvnaK49dy8w,San Francisco,CA,American (New),37.806251,-122.419204,$$,1225,4.5
4477,Little Star Pizza,OoyK7MyuPtKOQAXmEmyM5g,San Francisco,CA,Pizza,37.7662598870271,-122.422120973633,$$,2029,4.0
4478,Don Pistos,voFE8DTKsTFi1Vzm_zzd0Q,San Francisco,CA,Mexican,37.80078,-122.40784,$$,1777,4.0
4479,The Slanted Door,ZuhygpLHdwsELMWa3Nbymw,San Francisco,CA,Vietnamese,37.7961824442073,-122.39369675517,$$$,5594,3.5
4480,R&G Lounge,ka1_lat2boQwLMsOCiwGiA,San Francisco,CA,Chinese,37.7941240989441,-122.404937406342,$$,4371,3.5
4481,Four Barrel Coffee,E8RJkjfdcwgtyoPMjQ_Olg,San Francisco,CA,Coffee & Tea,37.7670169511878,-122.42184275,$,2069,4.0
4482,Boba Guys,yn5gA62ekL-TzKBBI_rq-A,San Francisco,CA,Coffee & Tea,37.7899434017563,-122.407306303981,$,1903,4.0
4483,Garaje,tnhfDv5Il8EaGSXZGiuQGg,San Francisco,CA,Mexican,37.781752952057,-122.396121970462,$$,1524,4.5
4484,Deli Board,BcW0vRdM8N-rteR2FfV1jg,San Francisco,CA,Delis,37.7776247966103,-122.407012712007,$$,1289,4.5
4485,Lers Ros,WFgRFq_KxIs2fkYo1iD6Tg,San Francisco,CA,Thai,37.784703,-122.417566,$$,2168,4.0
4486,Mensho Tokyo,ey_UUXdDMUoO77QIF6SGaQ,San Francisco,CA,Ramen,37.7866908459856,-122.414326295257,$$,2079,4.0
4487,Boudin Bakery & Cafe,yyi2GpG_p7TX7XAq_eHSZA,San Francisco,CA,Bakeries,37.8084100293993,-122.41507940311,$$,3626,4.0
4488,Isa Restaurant,QINiEjMRGA7pKfvhPQtfBg,San Francisco,CA,French,37.8001099,-122.43749,$$$,2018,4.0
4489,Chantal Guillon Macarons,TfvirefqknwFZGCGYvHFgw,San Francisco,CA,Desserts,37.7766722798208,-122.423619580357,$$,1013,4.5
4490,Dumpling Time,VPXezwmTETrwitrzj9BZPA,San Francisco,CA,Dim Sum,37.7697533,-122.4022546,$$,1628,4.0
4491,Delfina,YqvoyaNvtoC8N5dA8pD2JA,San Francisco,CA,Italian,37.76131,-122.42431,$$$,2046,4.0
4492,The Walt Disney Family Museum,0LOx2_t8mUQ8zB_JY5pBHg,San Francisco,CA,Museums,37.8012674039649,-122.458299342152,0,928,4.5
4493,Submarine Center,286uOfEOt2P2BpakntKhGQ,San Francisco,CA,Sandwiches,37.7409,-122.46532,$,1168,4.5
4494,Gracias Madre,rwiL8C8989DlHMD88bxi3A,San Francisco,CA,Vegan,37.761606,-122.419241,$$,3151,4.0
4495,Roli Roti Gourmet Rotisserie,fK6ZCDLTFtPV9HT4oAo5-w,San Francisco,CA,Sandwiches,37.795398235987,-122.392534017563,$$,1431,4.5
4496,The Chairman Truck,sT8TRzofJym5w0khZkOJhw,San Francisco,CA,Food Trucks,37.78404,-122.4175,$,1424,4.0
4497,Devil's Teeth Baking Company,elgE2cUhKotsLoBUdghexQ,San Francisco,CA,Bakeries,37.753182446703,-122.505007542328,$,1558,4.5
4498,Roxie Food Center,HRiP-_TSWvJLy3_hXVRPtw,San Francisco,CA,Grocery,37.7267302,-122.4414182,$$,967,4.5
4499,Hot Sauce and Panko,NwqdohySKrDnK0RsAde9UA,San Francisco,CA,Chicken Wings,37.7945165216685,-122.417876198887,$$,1087,4.5
4500,Bar Crudo,CTE5lnXUYp4xidmh35knNg,San Francisco,CA,Seafood,37.7756673618778,-122.438271045685,$$$,1818,4.0
4501,Pizzeria Delfina - Mission,bai6umLcCNy9cXql0Js2RQ,San Francisco,CA,Pizza,37.7614143,-122.4242316,$$,2267,4.0
4502,È Tutto Qua,F6SOy6-3tP4i-ipACZUS0g,San Francisco,CA,Italian,37.7977599,-122.40625,$$,2130,4.0
4503,Benkyodo Co,0100LAmvjZPFjEPswwrDBQ,San Francisco,CA,Bakeries,37.786366,-122.43011,$,965,4.5
4504,Super Duper Burgers,zjlwTVZOyCU8OzzUPEavQQ,San Francisco,CA,Burgers,37.7868540659939,-122.403968274593,$$,2730,4.0
4505,Smitten Ice Cream,mMiOVbGovegeBg-6YyqDxA,San Francisco,CA,Ice Cream & Frozen Yogurt,37.7763565191203,-122.424203597963,$,2401,4.0
4506,La Mar Cebichería Peruana,Qbr2JG96K6d31NqqAUxf9g,San Francisco,CA,Latin American,37.7974182368553,-122.395129846558,$$$,3635,4.0
4507,La Folie,eSixRz7xcwtFdeh9hN5TyQ,San Francisco,CA,French,37.798136,-122.422036,$$$$,1439,4.5
4508,Surisan,i09UMzccKgyLwGYKDVP28w,San Francisco,CA,Korean,37.80678,-122.41756,$$,1637,4.5
4509,Boulevard,Tttm1r5Dw1sRMCfc3EQWPw,San Francisco,CA,American (New),37.79337,-122.39274,$$$,2641,4.0
4510,The Italian Homemade Company,K9XVDlPNhrrSVEJN7uWqJQ,San Francisco,CA,Italian,37.801752,-122.411851,$$,1408,4.5
4511,Nara Restaurant & Sake Bar,cL0q9S4bqwpbAN9ZKh-Zeg,San Francisco,CA,Japanese,37.7721665317965,-122.430675700307,$$,981,4.5
4512,Cha Cha Cha,kOYj2sGMZnyC1lU-_Uw5fA,San Francisco,CA,Caribbean,37.7691434,-122.4520399,$$,3195,4.0
4513,Neighbor Bakehouse,4vrX5JhM1D3dTiL4DU5clQ,San Francisco,CA,Bakeries,37.759631,-122.388171,$$,720,4.5
4514,Thanh Long,z9CN58fSrA46ggyb6OnCnQ,San Francisco,CA,Seafood,37.76017,-122.50609,$$$,2595,4.0
4515,The Buena Vista,wdlyeH5ug7uZpvtb-N97fQ,San Francisco,CA,Bars,37.806509097529,-122.42072219051,$$,2550,4.0
4516,Woodhouse Fish Company,PFk6k_hEGG0n6_FAJSm9EQ,San Francisco,CA,Seafood,37.78742,-122.43327,$$,2198,4.0
4517,Mandalay,IPpQnGDJVApDEM5A93txtw,San Francisco,CA,Burmese,37.7851484,-122.4643918,$$,2116,4.0
4518,Urban Putt,fPYCsVL3s0vM13jJeOWAig,San Francisco,CA,Mini Golf,37.7557019908942,-122.416826814485,$$,1340,4.5
4519,Home,t0MUKjSjCaQeXHTGQlfosg,San Francisco,CA,Coffee & Tea,37.7544539255473,-122.477013878524,$,1073,4.5
4520,Philz Coffee,wsPDEO08w_lH0x123_YEXg,San Francisco,CA,Coffee & Tea,37.7601254,-122.4348964,$,1049,4.5
4521,The 16th Avenue Tiled Steps,5ksN4f83NeC9t_XsyeFx9A,San Francisco,CA,Local Flavor,37.7562695920562,-122.473148091171,0,603,5.0
4522,Belly Good Cafe & Crepes,V6L23CJAM9cm0zzWAhSwVA,San Francisco,CA,Ice Cream & Frozen Yogurt,37.785091,-122.430635,$,1282,4.5
4523,PPQ Dungeness Island,-4wz0dOG3RdBNYE02l9KjA,San Francisco,CA,Seafood,37.78233,-122.484454,$$,3007,4.0
4524,KUSAKABE,U0GqpXzcIDlad7vQHbB63Q,San Francisco,CA,Sushi Bars,37.7957017702111,-122.402884835582,$$$$,867,4.5
4525,Eight AM,4-ra3RxOy1PpvnaK49dy8w,San Francisco,CA,American (New),37.806251,-122.419204,$$,1225,4.5
4526,Little Star Pizza,OoyK7MyuPtKOQAXmEmyM5g,San Francisco,CA,Pizza,37.7662598870271,-122.422120973633,$$,2029,4.0
4527,Don Pistos,voFE8DTKsTFi1Vzm_zzd0Q,San Francisco,CA,Mexican,37.80078,-122.40784,$$,1777,4.0
4528,The Slanted Door,ZuhygpLHdwsELMWa3Nbymw,San Francisco,CA,Vietnamese,37.7961824442073,-122.39369675517,$$$,5594,3.5
4529,R&G Lounge,ka1_lat2boQwLMsOCiwGiA,San Francisco,CA,Chinese,37.7941240989441,-122.404937406342,$$,4371,3.5
4530,Four Barrel Coffee,E8RJkjfdcwgtyoPMjQ_Olg,San Francisco,CA,Coffee & Tea,37.7670169511878,-122.42184275,$,2069,4.0
4531,Boba Guys,yn5gA62ekL-TzKBBI_rq-A,San Francisco,CA,Coffee & Tea,37.7899434017563,-122.407306303981,$,1903,4.0
4532,Garaje,tnhfDv5Il8EaGSXZGiuQGg,San Francisco,CA,Mexican,37.781752952057,-122.396121970462,$$,1524,4.5
4533,Deli Board,BcW0vRdM8N-rteR2FfV1jg,San Francisco,CA,Delis,37.7776247966103,-122.407012712007,$$,1289,4.5
4534,Lers Ros,WFgRFq_KxIs2fkYo1iD6Tg,San Francisco,CA,Thai,37.784703,-122.417566,$$,2168,4.0
4535,Mensho Tokyo,ey_UUXdDMUoO77QIF6SGaQ,San Francisco,CA,Ramen,37.7866908459856,-122.414326295257,$$,2079,4.0
4536,Boudin Bakery & Cafe,yyi2GpG_p7TX7XAq_eHSZA,San Francisco,CA,Bakeries,37.8084100293993,-122.41507940311,$$,3626,4.0
4537,Isa Restaurant,QINiEjMRGA7pKfvhPQtfBg,San Francisco,CA,French,37.8001099,-122.43749,$$$,2018,4.0
4538,Chantal Guillon Macarons,TfvirefqknwFZGCGYvHFgw,San Francisco,CA,Desserts,37.7766722798208,-122.423619580357,$$,1013,4.5
4539,Dumpling Time,VPXezwmTETrwitrzj9BZPA,San Francisco,CA,Dim Sum,37.7697533,-122.4022546,$$,1628,4.0
4540,Delfina,YqvoyaNvtoC8N5dA8pD2JA,San Francisco,CA,Italian,37.76131,-122.42431,$$$,2046,4.0
4541,The Walt Disney Family Museum,0LOx2_t8mUQ8zB_JY5pBHg,San Francisco,CA,Museums,37.8012674039649,-122.458299342152,0,928,4.5
4542,Submarine Center,286uOfEOt2P2BpakntKhGQ,San Francisco,CA,Sandwiches,37.7409,-122.46532,$,1168,4.5
4543,Gracias Madre,rwiL8C8989DlHMD88bxi3A,San Francisco,CA,Vegan,37.761606,-122.419241,$$,3151,4.0
4544,Roli Roti Gourmet Rotisserie,fK6ZCDLTFtPV9HT4oAo5-w,San Francisco,CA,Sandwiches,37.795398235987,-122.392534017563,$$,1431,4.5
4545,The Chairman Truck,sT8TRzofJym5w0khZkOJhw,San Francisco,CA,Food Trucks,37.78404,-122.4175,$,1424,4.0
4546,Devil's Teeth Baking Company,elgE2cUhKotsLoBUdghexQ,San Francisco,CA,Bakeries,37.753182446703,-122.505007542328,$,1558,4.5
4547,Roxie Food Center,HRiP-_TSWvJLy3_hXVRPtw,San Francisco,CA,Grocery,37.7267302,-122.4414182,$$,967,4.5
4548,Hot Sauce and Panko,NwqdohySKrDnK0RsAde9UA,San Francisco,CA,Chicken Wings,37.7945165216685,-122.417876198887,$$,1087,4.5
4549,Lovejoy's Tea Room,s-ihKanDRDHTD8U49HFA5Q,San Francisco,CA,British,37.74919,-122.42689,$$,1178,4.5
4550,Pizzeria Delfina - Mission,bai6umLcCNy9cXql0Js2RQ,San Francisco,CA,Pizza,37.7614143,-122.4242316,$$,2267,4.0
4551,È Tutto Qua,F6SOy6-3tP4i-ipACZUS0g,San Francisco,CA,Italian,37.7977599,-122.40625,$$,2130,4.0
4552,Benkyodo Co,0100LAmvjZPFjEPswwrDBQ,San Francisco,CA,Bakeries,37.786366,-122.43011,$,965,4.5
4553,Super Duper Burgers,zjlwTVZOyCU8OzzUPEavQQ,San Francisco,CA,Burgers,37.7868540659939,-122.403968274593,$$,2730,4.0
4554,Smitten Ice Cream,mMiOVbGovegeBg-6YyqDxA,San Francisco,CA,Ice Cream & Frozen Yogurt,37.7763565191203,-122.424203597963,$,2401,4.0
4555,La Mar Cebichería Peruana,Qbr2JG96K6d31NqqAUxf9g,San Francisco,CA,Latin American,37.7974182368553,-122.395129846558,$$$,3635,4.0
4556,La Folie,eSixRz7xcwtFdeh9hN5TyQ,San Francisco,CA,French,37.798136,-122.422036,$$$$,1439,4.5
4557,Surisan,i09UMzccKgyLwGYKDVP28w,San Francisco,CA,Korean,37.80678,-122.41756,$$,1637,4.5
4558,Boulevard,Tttm1r5Dw1sRMCfc3EQWPw,San Francisco,CA,American (New),37.79337,-122.39274,$$$,2641,4.0
4559,The Italian Homemade Company,K9XVDlPNhrrSVEJN7uWqJQ,San Francisco,CA,Italian,37.801752,-122.411851,$$,1408,4.5
4560,Nara Restaurant & Sake Bar,cL0q9S4bqwpbAN9ZKh-Zeg,San Francisco,CA,Japanese,37.7721665317965,-122.430675700307,$$,981,4.5
4561,Cha Cha Cha,kOYj2sGMZnyC1lU-_Uw5fA,San Francisco,CA,Caribbean,37.7691434,-122.4520399,$$,3195,4.0
4562,Neighbor Bakehouse,4vrX5JhM1D3dTiL4DU5clQ,San Francisco,CA,Bakeries,37.759631,-122.388171,$$,720,4.5
4563,Thanh Long,z9CN58fSrA46ggyb6OnCnQ,San Francisco,CA,Seafood,37.76017,-122.50609,$$$,2595,4.0
4564,The Buena Vista,wdlyeH5ug7uZpvtb-N97fQ,San Francisco,CA,Bars,37.806509097529,-122.42072219051,$$,2550,4.0
4565,Woodhouse Fish Company,PFk6k_hEGG0n6_FAJSm9EQ,San Francisco,CA,Seafood,37.78742,-122.43327,$$,2198,4.0
4566,Mandalay,IPpQnGDJVApDEM5A93txtw,San Francisco,CA,Burmese,37.7851484,-122.4643918,$$,2116,4.0
4567,Urban Putt,fPYCsVL3s0vM13jJeOWAig,San Francisco,CA,Mini Golf,37.7557019908942,-122.416826814485,$$,1340,4.5
4568,Home,t0MUKjSjCaQeXHTGQlfosg,San Francisco,CA,Coffee & Tea,37.7544539255473,-122.477013878524,$,1073,4.5
4569,Philz Coffee,wsPDEO08w_lH0x123_YEXg,San Francisco,CA,Coffee & Tea,37.7601254,-122.4348964,$,1049,4.5
4570,The 16th Avenue Tiled Steps,5ksN4f83NeC9t_XsyeFx9A,San Francisco,CA,Local Flavor,37.7562695920562,-122.473148091171,0,603,5.0
4571,Belly Good Cafe & Crepes,V6L23CJAM9cm0zzWAhSwVA,San Francisco,CA,Ice Cream & Frozen Yogurt,37.785091,-122.430635,$,1282,4.5
4572,PPQ Dungeness Island,-4wz0dOG3RdBNYE02l9KjA,San Francisco,CA,Seafood,37.78233,-122.484454,$$,3007,4.0
4573,KUSAKABE,U0GqpXzcIDlad7vQHbB63Q,San Francisco,CA,Sushi Bars,37.7957017702111,-122.402884835582,$$$$,867,4.5
4574,Eight AM,4-ra3RxOy1PpvnaK49dy8w,San Francisco,CA,American (New),37.806251,-122.419204,$$,1225,4.5
4575,Little Star Pizza,OoyK7MyuPtKOQAXmEmyM5g,San Francisco,CA,Pizza,37.7662598870271,-122.422120973633,$$,2029,4.0
4576,Don Pistos,voFE8DTKsTFi1Vzm_zzd0Q,San Francisco,CA,Mexican,37.80078,-122.40784,$$,1777,4.0
4577,The Slanted Door,ZuhygpLHdwsELMWa3Nbymw,San Francisco,CA,Vietnamese,37.7961824442073,-122.39369675517,$$$,5594,3.5
4578,R&G Lounge,ka1_lat2boQwLMsOCiwGiA,San Francisco,CA,Chinese,37.7941240989441,-122.404937406342,$$,4371,3.5
4579,Four Barrel Coffee,E8RJkjfdcwgtyoPMjQ_Olg,San Francisco,CA,Coffee & Tea,37.7670169511878,-122.42184275,$,2069,4.0
4580,Boba Guys,yn5gA62ekL-TzKBBI_rq-A,San Francisco,CA,Coffee & Tea,37.7899434017563,-122.407306303981,$,1903,4.0
4581,Garaje,tnhfDv5Il8EaGSXZGiuQGg,San Francisco,CA,Mexican,37.781752952057,-122.396121970462,$$,1524,4.5
4582,Deli Board,BcW0vRdM8N-rteR2FfV1jg,San Francisco,CA,Delis,37.7776247966103,-122.407012712007,$$,1289,4.5
4583,Lers Ros,WFgRFq_KxIs2fkYo1iD6Tg,San Francisco,CA,Thai,37.784703,-122.417566,$$,2168,4.0
4584,Mensho Tokyo,ey_UUXdDMUoO77QIF6SGaQ,San Francisco,CA,Ramen,37.7866908459856,-122.414326295257,$$,2079,4.0
4585,Boudin Bakery & Cafe,yyi2GpG_p7TX7XAq_eHSZA,San Francisco,CA,Bakeries,37.8084100293993,-122.41507940311,$$,3626,4.0
4586,Isa Restaurant,QINiEjMRGA7pKfvhPQtfBg,San Francisco,CA,French,37.8001099,-122.43749,$$$,2018,4.0
4587,Chantal Guillon Macarons,TfvirefqknwFZGCGYvHFgw,San Francisco,CA,Desserts,37.7766722798208,-122.423619580357,$$,1013,4.5
4588,Dumpling Time,VPXezwmTETrwitrzj9BZPA,San Francisco,CA,Dim Sum,37.7697533,-122.4022546,$$,1628,4.0
4589,Delfina,YqvoyaNvtoC8N5dA8pD2JA,San Francisco,CA,Italian,37.76131,-122.42431,$$$,2046,4.0
4590,The Walt Disney Family Museum,0LOx2_t8mUQ8zB_JY5pBHg,San Francisco,CA,Museums,37.8012674039649,-122.458299342152,0,928,4.5
4591,Submarine Center,286uOfEOt2P2BpakntKhGQ,San Francisco,CA,Sandwiches,37.7409,-122.46532,$,1168,4.5
4592,Gracias Madre,rwiL8C8989DlHMD88bxi3A,San Francisco,CA,Vegan,37.761606,-122.419241,$$,3151,4.0
4593,Roli Roti Gourmet Rotisserie,fK6ZCDLTFtPV9HT4oAo5-w,San Francisco,CA,Sandwiches,37.795398235987,-122.392534017563,$$,1431,4.5
4594,The Chairman Truck,sT8TRzofJym5w0khZkOJhw,San Francisco,CA,Food Trucks,37.78404,-122.4175,$,1424,4.0
4595,Devil's Teeth Baking Company,elgE2cUhKotsLoBUdghexQ,San Francisco,CA,Bakeries,37.753182446703,-122.505007542328,$,1558,4.5
4596,Roxie Food Center,HRiP-_TSWvJLy3_hXVRPtw,San Francisco,CA,Grocery,37.7267302,-122.4414182,$$,967,4.5
4597,Hot Sauce and Panko,NwqdohySKrDnK0RsAde9UA,San Francisco,CA,Chicken Wings,37.7945165216685,-122.417876198887,$$,1087,4.5
4598,Lovejoy's Tea Room,s-ihKanDRDHTD8U49HFA5Q,San Francisco,CA,British,37.74919,-122.42689,$$,1178,4.5
4599,Mymy,VzlVF1yc_BboRwwqJcvkxg,San Francisco,CA,Breakfast & Brunch,37.7909400620458,-122.419269534168,$$,1676,4.0
4600,È Tutto Qua,F6SOy6-3tP4i-ipACZUS0g,San Francisco,CA,Italian,37.7977599,-122.40625,$$,2130,4.0
4601,Benkyodo Co,0100LAmvjZPFjEPswwrDBQ,San Francisco,CA,Bakeries,37.786366,-122.43011,$,965,4.5
4602,Super Duper Burgers,zjlwTVZOyCU8OzzUPEavQQ,San Francisco,CA,Burgers,37.7868540659939,-122.403968274593,$$,2730,4.0
4603,Smitten Ice Cream,mMiOVbGovegeBg-6YyqDxA,San Francisco,CA,Ice Cream & Frozen Yogurt,37.7763565191203,-122.424203597963,$,2401,4.0
4604,La Mar Cebichería Peruana,Qbr2JG96K6d31NqqAUxf9g,San Francisco,CA,Latin American,37.7974182368553,-122.395129846558,$$$,3635,4.0
4605,La Folie,eSixRz7xcwtFdeh9hN5TyQ,San Francisco,CA,French,37.798136,-122.422036,$$$$,1439,4.5
4606,Surisan,i09UMzccKgyLwGYKDVP28w,San Francisco,CA,Korean,37.80678,-122.41756,$$,1637,4.5
4607,Boulevard,Tttm1r5Dw1sRMCfc3EQWPw,San Francisco,CA,American (New),37.79337,-122.39274,$$$,2641,4.0
4608,The Italian Homemade Company,K9XVDlPNhrrSVEJN7uWqJQ,San Francisco,CA,Italian,37.801752,-122.411851,$$,1408,4.5
4609,Nara Restaurant & Sake Bar,cL0q9S4bqwpbAN9ZKh-Zeg,San Francisco,CA,Japanese,37.7721665317965,-122.430675700307,$$,981,4.5
4610,Cha Cha Cha,kOYj2sGMZnyC1lU-_Uw5fA,San Francisco,CA,Caribbean,37.7691434,-122.4520399,$$,3195,4.0
4611,Neighbor Bakehouse,4vrX5JhM1D3dTiL4DU5clQ,San Francisco,CA,Bakeries,37.759631,-122.388171,$$,720,4.5
4612,Thanh Long,z9CN58fSrA46ggyb6OnCnQ,San Francisco,CA,Seafood,37.76017,-122.50609,$$$,2595,4.0
4613,The Buena Vista,wdlyeH5ug7uZpvtb-N97fQ,San Francisco,CA,Bars,37.806509097529,-122.42072219051,$$,2550,4.0
4614,Woodhouse Fish Company,PFk6k_hEGG0n6_FAJSm9EQ,San Francisco,CA,Seafood,37.78742,-122.43327,$$,2198,4.0
4615,Mandalay,IPpQnGDJVApDEM5A93txtw,San Francisco,CA,Burmese,37.7851484,-122.4643918,$$,2116,4.0
4616,Urban Putt,fPYCsVL3s0vM13jJeOWAig,San Francisco,CA,Mini Golf,37.7557019908942,-122.416826814485,$$,1340,4.5
4617,Home,t0MUKjSjCaQeXHTGQlfosg,San Francisco,CA,Coffee & Tea,37.7544539255473,-122.477013878524,$,1073,4.5
4618,Philz Coffee,wsPDEO08w_lH0x123_YEXg,San Francisco,CA,Coffee & Tea,37.7601254,-122.4348964,$,1049,4.5
4619,The 16th Avenue Tiled Steps,5ksN4f83NeC9t_XsyeFx9A,San Francisco,CA,Local Flavor,37.7562695920562,-122.473148091171,0,603,5.0
4620,Belly Good Cafe & Crepes,V6L23CJAM9cm0zzWAhSwVA,San Francisco,CA,Ice Cream & Frozen Yogurt,37.785091,-122.430635,$,1282,4.5
4621,PPQ Dungeness Island,-4wz0dOG3RdBNYE02l9KjA,San Francisco,CA,Seafood,37.78233,-122.484454,$$,3007,4.0
4622,KUSAKABE,U0GqpXzcIDlad7vQHbB63Q,San Francisco,CA,Sushi Bars,37.7957017702111,-122.402884835582,$$$$,867,4.5
4623,Eight AM,4-ra3RxOy1PpvnaK49dy8w,San Francisco,CA,American (New),37.806251,-122.419204,$$,1225,4.5
4624,Little Star Pizza,OoyK7MyuPtKOQAXmEmyM5g,San Francisco,CA,Pizza,37.7662598870271,-122.422120973633,$$,2029,4.0
4625,Don Pistos,voFE8DTKsTFi1Vzm_zzd0Q,San Francisco,CA,Mexican,37.80078,-122.40784,$$,1777,4.0
4626,The Slanted Door,ZuhygpLHdwsELMWa3Nbymw,San Francisco,CA,Vietnamese,37.7961824442073,-122.39369675517,$$$,5594,3.5
4627,R&G Lounge,ka1_lat2boQwLMsOCiwGiA,San Francisco,CA,Chinese,37.7941240989441,-122.404937406342,$$,4371,3.5
4628,Four Barrel Coffee,E8RJkjfdcwgtyoPMjQ_Olg,San Francisco,CA,Coffee & Tea,37.7670169511878,-122.42184275,$,2069,4.0
4629,Boba Guys,yn5gA62ekL-TzKBBI_rq-A,San Francisco,CA,Coffee & Tea,37.7899434017563,-122.407306303981,$,1903,4.0
4630,Garaje,tnhfDv5Il8EaGSXZGiuQGg,San Francisco,CA,Mexican,37.781752952057,-122.396121970462,$$,1524,4.5
4631,Deli Board,BcW0vRdM8N-rteR2FfV1jg,San Francisco,CA,Delis,37.7776247966103,-122.407012712007,$$,1289,4.5
4632,Lers Ros,WFgRFq_KxIs2fkYo1iD6Tg,San Francisco,CA,Thai,37.784703,-122.417566,$$,2168,4.0
4633,Mensho Tokyo,ey_UUXdDMUoO77QIF6SGaQ,San Francisco,CA,Ramen,37.7866908459856,-122.414326295257,$$,2079,4.0
4634,Boudin Bakery & Cafe,yyi2GpG_p7TX7XAq_eHSZA,San Francisco,CA,Bakeries,37.8084100293993,-122.41507940311,$$,3626,4.0
