,Business,Business ID,City,State,Category,Latitude,Longitude,Price,Reviews
0,Houlihan's,SgfUsaXsvJU01KW9XmICjw,New Brunswick,NJ,Bars,40.4791586493505,-74.4230177226172,$$,155
1,Tavern on George,wM8fhnGuFGKrgPWpoVV77Q,New Brunswick,NJ,Bars,40.49497,-74.44359,$$,81
2,Midori Sushi,BxUCY9fiTKQiU-CTLqK2XA,Highland Park,NJ,Japanese,40.49922,-74.42867,$$,264
3,Noodle Gourmet,mmFBqps7L4dl8oUEkNYL7g,New Brunswick,NJ,Chinese,40.49801,-74.44856,$,331
4,Stage Left Steak,DPyTHTX6jr1ND7PXYS9z4Q,New Brunswick,NJ,American (Traditional),40.493785005224,-74.4437874349408,$$$,187
5,Rutgers Gardens,nKWDorwjybpPZWSWWldxnA,New Brunswick,NJ,Botanical Gardens,40.473715,-74.423114,0,47
6,George Street Ale House,Wn4OJxDd4wZFAZet-eSrhw,New Brunswick,NJ,Gastropubs,40.49567,-74.44435,$$,245
7,The Ale 'N 'Wich Pub,MLzryqQI4nzOVsb0ABybpw,New Brunswick,NJ,Pubs,40.4961967468262,-74.4560699462891,$,67
8,Sophie's Bistro,PnGgduDWQOOEIrDJpqpxcg,Somerset,NJ,French,40.491369,-74.4723549,$$,210
9,Roosterspin,LFhqaEVryfeS-KGXrXTdRQ,New Brunswick,NJ,Bars,40.496362,-74.445401,$$,141
10,Bridge Turkish & Mediterranean Grill,twt864sd8iheVma7f0Re5w,Highland Park,NJ,Mediterranean,40.49996,-74.4278999,$$,154
11,Chai Chenak,Xp0__IEyi-5ZJc5hCXv1RQ,New Brunswick,NJ,Coffee & Tea,40.494626,-74.443543,0,93
12,Little Sheep Mongolian Hot Pot,IhTkp4rmZBeail8VDfi3JA,Edison,NJ,Mongolian,40.512718928299,-74.4080269330231,$$,602
13,King Of Gyro,jyNryxAdX4AC__6vRK8aBA,New Brunswick,NJ,Halal,40.4990135,-74.4515216,$,52
14,Thai Noodle,3qhaTcmTAbXusKf0fJkmVQ,New Brunswick,NJ,Thai,40.49982,-74.45463,$,138
15,R U Hungry,8xKGkpKYvlJ0rI5Kh-vq9A,New Brunswick,NJ,Food Trucks,40.5040610568158,-74.4523160416381,$,156
16,Barca City Cafe & Bar,CiRMhrr8wNbxcLWKRmDwhg,New Brunswick,NJ,Spanish,40.49808,-74.4488,$$,120
17,Truly Yogurt,Ta7WxDqIYetopbQhPj_ixQ,New Brunswick,NJ,Ice Cream & Frozen Yogurt,40.4974224308867,-74.4481585855476,$,104
18,Evelyn's Restaurant,ASu4enVadGH_k06ESCxlAA,New Brunswick,NJ,Middle Eastern,40.49806,-74.44868,$$,162
19,White Rose Burgers,sDFz3CorqCqxTL9_HFPRMg,Highland Park,NJ,Burgers,40.502314,-74.415314,$,207
20,The Sweet Spot,5DTf4T_nBcg5vZ6qDRMlow,Highland Park,NJ,Desserts,40.49975433,-74.42522917,0,59
21,Bayleaf Grill,4b8rxMf3fYPS0aWfV07_eg,Highland Park,NJ,Indian,40.4992091,-74.4272637,$$,71
22,Cinco De Mayo,gkm7HP_31Eq4_2SRPio-Yw,New Brunswick,NJ,Mexican,40.49081,-74.45695,$,123
23,Krispy Pizza,D_2TkK2Gb_TSCaz2ujgP0w,New Brunswick,NJ,Pizza,40.4995944,-74.4483752,$,66
24,Olive Branch Bar & Restaurant,qkETtvhJ3dGaNznv-rmOxw,New Brunswick,NJ,American (Traditional),40.5014695619779,-74.4529374721161,$,67
25,El Sol Mexican Restaurant,5eE-bajaJYjnOzRmRrOKww,Highland Park,NJ,Mexican,40.499442,-74.427484,$$,149
26,Daniel's Pizzeria,uOX6pg8h9Rrc7gU8ldwPYQ,New Brunswick,NJ,Pizza,40.5004267721421,-74.4558842193941,$,45
27,H Mart - Edison,Ox8vk58P0bx_Ce5p57RUUA,Edison,NJ,Grocery,40.5134773016362,-74.4078137789083,$$,277
28,Edo Takeout,iT3Xi3P9ICbbaAbCeegQXQ,New Brunswick,NJ,Japanese,40.49774,-74.44974,$,75
29,Cool Runnin's Caribbean Cuisines,qtqaF4XW8Cjg1rYW8ufS9g,New Brunswick,NJ,Caribbean,40.497600462255,-74.4479312477292,$,83
30,Lucy's Restaurant,1OO4MQYT31Q1pwrPtyDCig,North Brunswick Township,NJ,Mexican,40.46896,-74.47004,$,151
31,Merey Venezuelan Cuisine,fCpEnHin6R6KS-oZIXolqA,Highland Park,NJ,Venezuelan,40.498,-74.43111,$$,39
32,Costa Chica Mexican Restaurant & Pizzeria,4gV0qIQIvpYvoAlyi46QuA,New Brunswick,NJ,Mexican,40.490168,-74.4526723,$,74
33,Sushi Room,FTJIOa9c2FvSwgrIpvMleA,New Brunswick,NJ,Sushi Bars,40.4968880519384,-74.4473812317813,$$,233
34,Sakura Sushi Depot,bt0xmrin9i0J_XWSZfv8mg,New Brunswick,NJ,Chinese,40.5004411049264,-74.4559268824971,$,74
35,On The Border Mexican Grill & Cantina,RgswUs3gfto51RvuwVnE5g,New Brunswick,NJ,Mexican,40.4803553,-74.4217241,$$,283
36,Picnic Garden,8CyOxZTL81mR0ayiJMcQEQ,Edison,NJ,Korean,40.5126888,-74.4062837,$$,450
37,Tastee Sub Shop,7EsomxJP11MsFI7DdVPGrg,Edison,NJ,Delis,40.5139799,-74.4031,$,352
38,La Frontera Bakery,fT8RolfYWmHl4Hia_U1K5w,New Brunswick,NJ,Venezuelan,40.48739,-74.44538,$,21
39,25 Burgers & Pizza,hSY-Fy7WrouIfm4BOqrC7g,New Brunswick,NJ,Burgers,40.4966223,-74.4468286,$,139
40,Rai Rai Ramen,7QRdMh0q0t1K1DACjPB28g,North Brunswick,NJ,Ramen,40.4597523073122,-74.5079781312065,$$,750
41,Cookies N' Crepes,HUDHNBlJVoCISRPw4vSBeA,New Brunswick,NJ,Creperies,40.499,-74.45274,$,86
42,Desi Tasty Grill,G3Lw_xPLzcFWTMT-49VTWg,New Brunswick,NJ,Indian,40.4974297303228,-74.4482234326057,$,63
43,ViVi Bubble Tea,b-66j0jyXSZMKwgW8rqLKA,New Brunswick,NJ,Bubble Tea,40.4967719814979,-74.4472103122739,$,39
44,Pad Thai,I_NOftEjO74ZBsidHuDRvg,Highland Park,NJ,Thai,40.498924,-74.429542,$$,260
45,The Edison Diner,kL28EUpumAZPResUEbruNQ,Edison,NJ,Diners,40.4973435,-74.4119884,$$,311
46,The Blue Horse,im0lceO_PEluTMZdcrC3uA,Highland Park,NJ,Diners,40.4992115419489,-74.4281546026468,$$,75
47,Le Peep,E-zF5ocp_HWWcADrUnz0-w,Edison,NJ,Breakfast & Brunch,40.5073550016936,-74.3939203310226,$$,490
48,honeygrow,gPfwKLTFVTvzCFbL_-0Lqw,New Brunswick,NJ,Salad,40.4991164971137,-74.4481588403121,$$,86
49,Baguette Delite,rD8O-18k5mZcg2a1IIqklA,Edison,NJ,Vietnamese,40.5138422744721,-74.3844341767653,$,451
50,Surreal Creamery,yRfRG7vsouFjfM9jT2Lk8Q,New Brunswick,NJ,Ice Cream & Frozen Yogurt,40.4969177670875,-74.4471096970158,$$,47
51,Paris Baguette,cOoo_1FquqdCAO2fzmtx4A,Edison,NJ,Bakeries,40.5129396485931,-74.4084826111794,$$,320
52,Aposto Mediterranean Grill and Pizzeria,_FBxNkfgNKiF213RrBZUtw,Highland Park,NJ,Italian,40.4979593027929,-74.4329844817111,$$,72
53,Iscream Roll Up,1p5WjGku2JlesHPSSug7qA,New Brunswick,NJ,Ice Cream & Frozen Yogurt,40.4979249000127,-74.4487859223352,0,19
54,Mancini Pizza,lokFeKEWJ6Hiw-06VWJiCg,East Brunswick,NJ,Pizza,40.456855,-74.401904,$$,357
55,Masala Bay,9x0HxUQXtmizTA-Cv0Y8VQ,Somerset,NJ,Indian,40.5178917217065,-74.4892110763272,$,240
56,Mollaga Indian Grill,c4Qu_ps1VZPMN4DbMHu0uA,North Brunswick,NJ,Indian,40.4613269,-74.457071,$,132
57,Gloria Jean's Coffees,DvigjWcGYrOau6ar_TfurA,New Brunswick,NJ,Coffee & Tea,40.496125,-74.444962,$$,20
58,Bubbakoo's Burritos,QWVMRMRnNhI5Ja4SJezD0Q,New Brunswick,NJ,Tex-Mex,40.498119,-74.44918,$,60
59,Caribbean Cafe,7lhgHGRbxb5a49ToF88_MQ,New Brunswick,NJ,Caribbean,40.4941583902419,-74.4466837894046,$,58
60,Cafe Zio,3wZMhVFYJkP8xhdNYaUvVg,Edison,NJ,Bubble Tea,40.5133895874023,-74.4033126831055,$,65
61,Dish Cafe,JU5v9E0DmYW_2jYCCR8bwg,Highland Park,NJ,Bagels,40.4996704975613,-74.4269420320553,$,122
62,Dairy Deluxe,Og3VNbWxhyQzyyZ5y011Nw,Highland Park,NJ,Ice Cream & Frozen Yogurt,40.50249,-74.42102,$,62
63,Hub City Brewhouse,9LarearMJdGmt7lWY3OUtA,New Brunswick,NJ,Sports Bars,40.4942410909884,-74.4432822580296,$$,74
64,Skylark Diner & Lounge,2CiS5AnL9fT0FyTyz4jjMg,Edison,NJ,Diners,40.5077398240446,-74.3910346999437,$$,673
65,White Castle,BFApZ1ZH4-dBU7lrVk15Ag,New Brunswick,NJ,Fast Food,40.4855431672125,-74.4713161793865,$,44
66,Luca's Ristorante,Y1aGNrTXDjtz034-oBX1uQ,Somerset,NJ,Pizza,40.457904,-74.5111907,$$,425
67,Coco Malaysian & Thai Cuisine,epS--4_G-fqdgjkQn2jqPA,Edison,NJ,Malaysian,40.514082,-74.404599,$$,272
68,Chef Tan 蜀湘门第,eBTrhc7FAxOquQdgJ_eewQ,Highland Park,NJ,Chinese,40.500531,-74.424637,$$,122
69,Seafood Boil,_7_RFuYXf6KxrftTQNgvDg,North Brunswick,NJ,Seafood,40.46033,-74.45745,$$,110
70,Jimmy's Grill & Pizzeria,dYy0XeAEv1PhlM0_unmNnA,New Brunswick,NJ,American (Traditional),40.4987702292498,-74.4516699468494,$,41
71,Zimmerli Art Museum at Rutgers,P7A4XV6zDjTHxmNVLIpMFg,New Brunswick,NJ,Art Museums,40.499903206076,-74.4456974523976,0,22
72,Sunmerry Bakery,Qm-PuWIngSE2zVbjH5nLOA,Edison,NJ,Bakeries,40.50696,-74.396548,$$,114
73,Art of Salad - East Brunswick,jxvgHSeaBKM3mGIcwnzPyw,East Brunswick,NJ,Salad,40.456517,-74.39487,$$,234
74,Spice 24,4mw53gih0iw1QlH-Biw9Pw,Edison,NJ,Szechuan,40.5126676244596,-74.4079740469611,$$,194
75,Hole In The Walls Bagels,AM1V7IbFjxgeu1u_E_4_4A,New Brunswick,NJ,Bagels,40.4976064,-74.4479103,$,67
76,Filippo's Famous Pizza,-VsmoECdpQtXkBo8mnni5w,New Brunswick,NJ,Pizza,40.4938697814941,-74.4439544677734,$,56
77,Elixir Bar & Grill,jakk8dqkNPArNqNg3mHeHA,Edison,NJ,Tex-Mex,40.5011909066979,-74.3927383121075,$$,153
78,Mei-Mei Chinese,Bkqr0p3fJW1PwraCMtfXIQ,Somerset,NJ,Chinese,40.4926661,-74.4700364,$$,87
79,Persis Biryani & Indian Grill,9Resg4MB37xNfiLqXBYBFA,Piscataway,NJ,Indian,40.5338329550972,-74.4190215604318,$$,326
80,Mango Mango - Edison,xrWfNsqeU8arU8wKIrkv4Q,Edison,NJ,Desserts,40.5125398227457,-74.4077878006904,$,194
81,Fusion House Restaurant,tSOkPcX5CoF9W3O450UzLg,North Brunswick Township,NJ,Mexican,40.4670605882217,-74.4543170881053,$$,43
82,SushiO Asian Bistro,VWGxzW6k5xWsKkqezidjCQ,Edison,NJ,Japanese,40.5087748202378,-74.3910295817617,$$,253
83,Wings Over Rutgers,rpcHMthyjkcR3kpjiE7kdw,New Brunswick,NJ,Chicken Wings,40.4995370669238,-74.4536649529613,$,75
84,Olde Queens Tavern,O3iwPx0jQYOmBPnXcwlfPQ,New Brunswick,NJ,Dive Bars,40.49884,-74.45207,$,44
85,Taco House,ToyT4hTkQ27Os_uoJBui8g,New Brunswick,NJ,Mexican,40.4934,-74.45226,0,29
86,Jersey Shore BBQ,hRvJhk6yxo6Gbexu9JbUZg,East Brunswick,NJ,Barbeque,40.456486541361,-74.4022706677505,$$,147
87,Rice Factory,lfFqyUE-osr8F2s9luMcfg,Milltown,NJ,Thai,40.450709,-74.4247793,$$,176
88,So Kong Dong Tofu House,qAUie5gs31cVAwa1BzaZew,Edison,NJ,Korean,40.5130804946265,-74.4081612313009,$$,265
89,Park Deli,04V-l_0td9iX5wmdgMUSxg,Highland Park,NJ,Convenience Stores,40.4979807,-74.4331384,$,37
90,Chung Sol Bat,erPbnBwVvw_dR6aHU6aA3Q,Edison,NJ,Korean,40.5149433,-74.3731826,$$,341
91,Douglas Pizza & Grill,5-nSieoHApR3QM0-5O2J7Q,New Brunswick,NJ,Pizza,40.492100336228,-74.4434193659599,$,44
92,Hunan Manor,K32TA32xvrkqssv9OKqFTw,Highland Park,NJ,Chinese,40.4990495,-74.4286058,$$,81
93,Currito,Snjbz4MZVc6bWaIz_1Q93Q,New Brunswick,NJ,Mexican,40.5025635,-74.4514389,$,30
94,Brooklyn Boys Pizza and Deli,AjzgJAGuD4MHNOcCxgwwYA,Edison,NJ,Pizza,40.555188,-74.345816,$,255
95,Ramen Stop,g2WmUxhp8-jBJKXLJjDgPA,New Brunswick,NJ,Ramen,40.500028,-74.454923,$$,16
96,Milltown Ice Cream Depot,LRkN1iHgyqmEYcO32JePkg,Milltown,NJ,Ice Cream & Frozen Yogurt,40.450348,-74.4357156,$,93
97,Sichuan Spring,Npy1UJ_J7Cic50hOnOPk0w,Highland Park,NJ,Chinese,40.5054205,-74.4164756,$$,78
98,Boom Boom Chicken,X8gxn-tdX62v5pq91qfI_w,Edison,NJ,Korean,40.5131438206072,-74.4082221016288,$$,213
99,Bites & Bowls,Z2fwJx45rwl9iFB4x8OpWg,Milltown,NJ,Mexican,40.45023,-74.43594,$,60
100,Judy's kitchen,aFhQeJQIrR1imAhjUMAccw,New Brunswick,NJ,Spanish,40.4979628408067,-74.451482825053,$,25
101,Topgolf,dZ--Dvl0U0RYklR8b-W38Q,Edison,NJ,American (New),40.51836,-74.36831,$$,618
102,Johnson Park,OpISzaaRuRsQHuM0bFQRNw,Piscataway,NJ,Parks,40.5065107881599,-74.4436732824007,0,35
103,K-Pot Korean BBQ & Hot Pot,Y0CKPgAaeMGLPOnAl3I8cQ,East Brunswick,NJ,Korean,40.4557481,-74.4003038,$$,338
104,Tata's Pizza,9MbRl17JnsNY1pzptBiJqQ,New Brunswick,NJ,Pizza,40.496946,-74.454094,$,50
105,Golden Lion Inn,V406kWdv4-G-YBIEwc3i5g,Milltown,NJ,American (Traditional),40.45094,-74.43569,$,76
106,Hamilton BBQ,7FWnV0hbwTkvEXJBJRq05g,Somerset,NJ,Portuguese,40.48907,-74.4796999,$$,92
107,Firangi,kzt8FOzJM1qQhi-SAsBvXA,Edison,NJ,Indian,40.5127335,-74.4055644,$$,51
108,Dunhuang,V0n5YNVQ-Yw_vVwILn46XA,Edison,NJ,Chinese,40.5118489,-74.4074714,$$,121
109,The Cook & The Carpenter Bakeshop,k-JtG7fWdZMb13q-z33qnw,Highland Park,NJ,Bakeries,40.49829,-74.42955,0,14
110,Arthur's Steakhouse & Pub,87A0DoTq-WNDZbUa64K2jg,North Brunswick,NJ,Steakhouses,40.4685722866206,-74.4518828696064,$$,226
111,Fish World,XKyQ7Fx2eplX3coCqC7MZQ,New Brunswick,NJ,Mexican,40.4923896789551,-74.4526748657227,$,9
112,Hoysala,_qAXzcXZohR0kODMg21XpA,Somerset,NJ,Indian,40.513778,-74.489214,$$,193
113,Chipotle Mexican Grill,CClOqV4O-FFKZOq8w3Rr-g,New Brunswick,NJ,Mexican,40.4960801286648,-74.4438951153269,$,69
114,Hatch 44 Cafe,0kqHNtoejbii8CdMlbJKHw,Metuchen,NJ,Cafes,40.54387,-74.36952,$$,290
115,Las Marias,-YwPhIt7TrM93DFeMdgFoA,New Brunswick,NJ,Mexican,40.47734,-74.46129,0,11
116,King's Pizzeria & Italian Restaurant,6LJ8bQUfEE3FWW0-u_b2Gw,Somerset,NJ,Italian,40.4752307,-74.4897606,$,80
117,Kybele Cafe,XW28nVVKs67876YB3vOmoA,Highland Park,NJ,Mediterranean,40.49976,-74.42705,0,13
118,Pancho's Mexican Grill,v2uFctO6sKzd9FY3M7tG9Q,South Bound Brook,NJ,Mexican,40.5539459742731,-74.5247575633377,$$,146
119,Kelly's Korner,RmZOHR30MZtcSPx1NSE33w,New Brunswick,NJ,Bars,40.50105,-74.45509,$,23
120,N Thai Palace,7c19FuD088ftSLqznCOf0g,East Brunswick,NJ,Thai,40.4175867497441,-74.370433359796,$$,512
121,Mozzarella Cucina Italiana,V1GTsG52B9XHmqtgOg7EnQ,New Brunswick,NJ,Pizza,40.4903464,-74.4557558,$,23
122,Quaker Steak & Lube,QXQ-Gw5IxpY9bP-0kNSPyQ,Edison,NJ,Steakhouses,40.5060149271805,-74.3963107618947,$$,286
123,Donaldson Park,ZlZl-nunz5sHVlhIuTENww,Highland Park,NJ,Playgrounds,40.4902020605001,-74.4256544485688,0,22
124,Stage House Tavern,fqkATqgejM7zmxDbJk4HKQ,Somerset,NJ,American (Traditional),40.49768,-74.52696,$$,530
125,Metro Diner,ES695heslaO-g2OZCQFyzA,East Brunswick,NJ,American (Traditional),40.466851,-74.406648,$$,149
126,Starbucks,GKpwNwQ9HYaUwG-5ivpQRQ,New Brunswick,NJ,Coffee & Tea,40.4962403206449,-74.444037,$$,62
127,La Familia,KYNR2eQDWj6wlRgAZsYMig,New Brunswick,NJ,Pizza,40.49961,-74.454078,$,40
128,Gong Cha,2izAypmsxfedJVyWu1DGVw,Edison,NJ,Bubble Tea,40.5145165,-74.376853,$,125
129,East Hana Japanese Restaurant,eC7uLsuGFhWwstTOXurTpg,East Brunswick,NJ,Japanese,40.456478,-74.3969074,$$,120
130,Tasty Moment,r4QR05zYhAwBTasJuw3mJA,Edison,NJ,Szechuan,40.5150753947422,-74.3733101338148,$$,235
131,Afghan Kabob and Grill,PAGzlEqwY7sqBnprVt1CfQ,North Brunswick,NJ,Afghan,40.4347753400246,-74.4900444431315,$$,213
132,Thai Lanna Restaurant,6MkAwgxk2MXdqRmUyi_iiw,Franklin Township,NJ,Thai,40.518138,-74.489703,$$,196
133,New Athens Corner,QpAbwWfg_Genhl4SSEsB3w,Highland Park,NJ,Grocery,40.50069,-74.42205,$$,17
134,La Bagel,sW_7WmASCWhYhpIaUdPUKA,New Brunswick,NJ,Bagels,40.4956641396996,-74.4438447687172,$,29
135,Global Grace Cafe,EQuJw9lXsrPpB7NjCqeXpA,Highland Park,NJ,Salad,40.4978942871094,-74.4294281005859,$,10
136,Elevation Burger,QatkL63akw5foYQIcEzq_g,New Brunswick,NJ,Burgers,40.499325,-74.448637,0,34
137,Dusal's Restaurant,hZWpk-jtL9S7vzatoz7mxA,Milltown,NJ,Italian,40.45732,-74.42562,$$,75
138,Punto Y Coma,51nKxJUnoPMtmnQ5s8OzhQ,New Brunswick,NJ,Mexican,40.4917,-74.45536,$,13
139,Gaby's Bakery & Deli,hJBcMnyMXSgRHfZQF-NvZw,North Brunswick,NJ,Mexican,40.472753,-74.465616,$,33
140,Big Bang Noodles,K8HudfRZP6DBGCfxnWBA4w,Edison,NJ,Noodles,40.5088892,-74.3900919,$$,80
141,European Homemade Provisions,5EqIW2ZETxCBbDZNmG2x6Q,East Brunswick,NJ,Delis,40.444755,-74.393835,$,79
142,Court Tavern,1t0UYkKK22NJ-XskiTqbyg,New Brunswick,NJ,Dive Bars,40.4957029785158,-74.4451868362344,$,32
143,Pho Anh Dao,IIdmfeXU9Mh2lTsJQOceBA,Edison,NJ,Vietnamese,40.513017,-74.384314,$$,202
144,99 Ranch Market,3p2vxAC5Hr9TEOK7wQlfdg,Edison,NJ,Seafood Markets,40.507419,-74.39598,$$,99
145,Hailey's Harp and Pub,7XTAcbukPloRuFbOgH4IoA,Metuchen,NJ,Irish,40.541342,-74.361062,$$,273
146,Nothing Bundt Cakes,KjHUqD5POzaaSwr54RJl-w,North Brunswick,NJ,Bakeries,40.458705,-74.4736964,0,36
147,Koy Turkish Grill,qXvFF-V30Qf70xjY8BPOkQ,East Brunswick,NJ,Turkish,40.4323437,-74.3871699,$$,280
148,Glass Woods Tavern,YahOI9kDQVcRY0_DAfKqFQ,New Brunswick,NJ,American (New),40.4963240231226,-74.4410016249753,$$,29
149,La Tavola Cucina Restaurant,Ejl4F6QQbo1eo76CdhNf2A,South River,NJ,Italian,40.462629,-74.402636,$$,83
150,Four Seasons Thai Cuisine & Oriental Grocery,gMEVoiPGfUBfWlxG3O92GA,Piscataway,NJ,Grocery,40.539683,-74.422305,$$,337
151,Taiwan Tasty,rjiSWK0a1bRQWDvIVMrRnQ,Edison,NJ,Taiwanese,40.5148521118988,-74.376851990819,$,158
152,Gusto Grill,1QBqkHaHZf2WxdDG9olYtg,East Brunswick,NJ,Bars,40.419075,-74.374159,$$,348
153,Diamond Thai,NV3TNdLzOALZXFhvVywOeA,Somerset,NJ,Thai,40.51045,-74.48514,0,47
154,R-U Grill & Pizza,cdLIu81KepRH2sRT_TwKTA,New Brunswick,NJ,Pizza,40.4992942810059,-74.4532775878906,$,42
155,Perle Night Club & Lounge,y4hWzFuaQgJJ9-YspU5mYw,New Brunswick,NJ,Dance Clubs,40.4953780503947,-74.4434319360799,$$$,72
156,Sushiana,xGLN4jbqbhOg8sdipHhrrg,Highland Park,NJ,Sushi Bars,40.500423,-74.426216,$$,51
157,La China Poblana,o3Z82aSJx4cNrEwu1muuMg,East Brunswick,NJ,Mexican,40.4383435,-74.3923846,$$,177
158,Phattra Thai Restaurant,CcX-4TlYLgxGsQS8SLBEXQ,Metuchen,NJ,Thai,40.54228,-74.36151,$$,239
159,Blackthorn Restaurant and Irish Pub,t9TNKhddbmd9S7PSWJLeRg,New Brunswick,NJ,Irish,40.4961717,-74.4432955,$$,42
160,Kung Fu Tea,q0ze40neXnIZVa-iRLS04g,Edison,NJ,Bubble Tea,40.512564,-74.4079918036875,$,172
161,Labebe,FQSeBCP1z4G0vPBtqbwPBw,North Brunswick,NJ,Mediterranean,40.43631,-74.48356,$$,269
162,Christopher's Restaurant,Ji24whx6ShKG87ffCmYM1w,New Brunswick,NJ,American (New),40.4930094220382,-74.4440156957229,$$,41
163,Crazy 4 Falafel,x_3nHdMt70zEsvYOg_PSxQ,Edison,NJ,Falafel,40.5417054,-74.3981205,$,246
164,Four Seasons Mediterranean Cuisine,PifDeZuBGQHcBOgdofXkhA,North Brunswick,NJ,Lebanese,40.4396190012751,-74.4772568761483,$$,138
165,Golden Rail Pub,TRFYquqP7BJ0PyGt26LhKA,New Brunswick,NJ,Karaoke,40.4979483670965,-74.4496475550986,$,34
166,Cristo's Pizza & Grill,0Sv6BsH5cjdbalvDvX-EOA,North Brunswick,NJ,Pizza,40.467646,-74.471627,$,47
167,Midori Sushi,L8Y_FUzH9vf7I1ooAWLKdw,Piscataway,NJ,Sushi Bars,40.551317,-74.434726,$$,244
168,Al Toque Peruvian Restaurant,9XTJ1HJCpjVUhFVLYRyEuw,Somerset,NJ,Peruvian,40.4851,-74.481,$$,44
169,Glo Ultra Lounge,kjcIAvEcaoAs-ugqraN4mA,New Brunswick,NJ,Lounges,40.4953044,-74.4437785,$$,49
170,Hong Kong Garden,zN2ou5UUetSm58Wm7S1nKw,Somerset,NJ,Chinese,40.5350899,-74.50733,$$,136
171,Jersey Mike's Subs,HW0nlMYM7kwkEzo_NKE49w,New Brunswick,NJ,Fast Food,40.4993962637314,-74.4488861179851,0,12
172,Kabab Paradise,n_NwpWmuwqsFIZVhZczAFw,South Bound Brook,NJ,Afghan,40.55492,-74.52609,$$,264
173,Bollywood Tadka,LuD7Og61tQLujABs-vUnxg,East Brunswick,NJ,Indian,40.44711,-74.39791,$$,182
174,Pooja Exotic Indian Cuisine,xcGtEGO4oUsISoo7EhpBxw,Somerset,NJ,Indian,40.516326,-74.487886,$$,189
175,Huey's Knight Club,_kW7WGzSas-m2nJZ2dj4rw,New Brunswick,NJ,Pubs,40.499698,-74.454307,$,54
176,Domoko Sushi Ramen,LBx53ebhNX7fH0h97nBB5w,East Brunswick,NJ,Ramen,40.462542,-74.425174,$$,64
177,Wasabi House,sBWEIswypXLMHbzfKek3qg,East Brunswick,NJ,Sushi Bars,40.4565575302402,-74.402223789278,$$,144
178,Chand Palace,ac9SG-vxafei0ME3ONdXgQ,Piscataway,NJ,Indian,40.5526585,-74.4425819,$$,234
179,Rai Rai Ramen,s4I4XcfFnkksyfTWtlWJqw,East Brunswick,NJ,Ramen,40.4563960345373,-74.3949735334252,$$,80
180,Wonder Seafood Restaurant,fV6MsRyCYp5Yasc1lfbvEw,Edison,NJ,Seafood,40.520866,-74.394208,$$,289
181,Highland Pizza,XD6wv3ix1iwnNRtNfDRcSw,Highland Park,NJ,Pizza,40.50119,-74.423,$,93
182,Fusha Asian Bistro,L_DtFV5YgImO_5oo0zvo2Q,Metuchen,NJ,Asian Fusion,40.5429233325768,-74.3619989231229,$$,134
183,Brothers Pizzeria,Se86QaFnc8hdTI_WpOrjlA,East Brunswick,NJ,Pizza,40.4175919161458,-74.3709146847307,$,142
184,Zinburger Wine & Burger Bar,pJ7rVXvAmUjrFpBDvTNMRQ,Edison,NJ,Wine Bars,40.516728,-74.372622,$$,349
185,Ferraro's Pizzeria & Pub,wHOWF74ScltNIVwyolPTGw,Middlesex,NJ,Italian,40.56322,-74.51328,$$,116
186,Red Onion,Z2wEFjq2e5utSoHAfsaQVQ,Edison,NJ,Taiwanese,40.5417054,-74.3981205,$$,183
187,J&G South Bound Brook Diner,g_MoIiTi4ydEDWrfGmUvOA,South Bound Brook,NJ,Diners,40.555183,-74.5262925,$,116
188,Amazing Taste,RjY9Tz3eXUz4aXZbd0x6mw,South Bound Brook,NJ,Soul Food,40.554657,-74.52526,$$,86
189,Civile Cucina Italiana,9KqHs3FO6xq5fwmfVg2VIg,Metuchen,NJ,Italian,40.5326509,-74.358823,$$,135
190,La Rosa's II Pizza,7R-61mhhRNb-Y8pInyyPjA,Highland Park,NJ,Pizza,40.50102,-74.4181,$,30
191,Krakowiak Restaurant,l_y2WcaeWCZ08q0QDUzh7Q,South River,NJ,Polish,40.45131,-74.38008,$$,101
192,Penang Malaysian & Thai Cuisine,Ns8_SJw1cTUM2Uc7BIHY9w,Edison,NJ,Malaysian,40.5154075622559,-74.3781127929688,$$,432
193,Pho Today,ACUVIEfeVjldLzsdtclf3w,South Plainfield,NJ,Vietnamese,40.556252,-74.433734,$$,256
194,Kathiyawadi Kitchen,zXUT68k11FQoOH-qCR25TQ,Sayreville,NJ,Indian,40.454331,-74.367215,0,113
195,Bonefish Grill,G2HmnWBfEgEBSb_jIr3BoQ,E Brunswick,NJ,Seafood,40.45365,-74.400498,$$,179
196,Ninja Sushi Japanese Fusion,wIyASmfnIZ6QB-FtfGqSpg,North Brunswick,NJ,Japanese,40.452569,-74.492802,$$,294
197,Fresco Steak & Seafood Grill,IeDzzLzhyQiLiqhRPh4LtA,Milltown,NJ,Italian,40.45128,-74.42481,$$$,141
198,Berkeley Bakery,eAm8myddL_rTYK7N1tUUMw,Highland Park,NJ,Bakeries,40.4999539,-74.4259937,$,19
199,Kabab Culture,ORFY7UsD6M-rDErAaJfBmw,Franklin Township,NJ,Indian,40.45864,-74.511036,$$,140
200,Spice House,pA33ZnfcZCGo4Xhimm7ukg,Edison,NJ,Indian,40.524031,-74.389958,$$,76
201,Dunkin',MWTYB4X7di_2L7CQ8OfV5A,New Brunswick,NJ,Coffee & Tea,40.4938648138125,-74.4432366770424,$,16
